#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
163,"гармонизирующий (спа) массаж;",1,0.23,1,0.30,1,0.02,"2019-08-18 00:10:51","2019-11-05 10:36:40"
164,"диплом/сертификат брюшкова антона",1,0.23,1,0.30,2,0.04,"2020-04-08 17:40:34","2020-05-18 14:45:30"
165,"диплом/сертификат варваричевой ольги",1,0.23,1,0.30,1,0.02,"2020-04-08 05:06:53","2020-04-09 09:28:18"
166,"диплом/сертификат кравцовой ирины",1,0.23,1,0.30,2,0.04,"2020-04-11 18:08:00","2020-04-17 21:20:00"
167,"диплом/сертификат тохировой мавджуды",1,0.23,1,0.30,1,0.02,"2020-04-11 22:44:03","2020-04-11 22:44:03"
168,"диплом/сертификат чайковского михаила",1,0.23,1,0.30,1,0.02,"2020-04-08 07:04:52","2020-04-08 07:04:52"
169,"другие акции",1,0.23,1,0.30,2,0.04,"2019-08-09 07:50:17","2019-08-09 08:22:37"
170,"другие специальные предложения от gmtclinic.",1,0.23,1,0.30,1,0.02,"2019-08-09 08:57:48","2019-08-09 08:57:48"
171,"записаться на приём",3,0.68,1,0.30,3,0.06,"2020-04-20 00:30:01","2020-06-03 23:59:40"
172,"инъекционная биоревитализация лица",1,0.23,1,0.30,1,0.02,"2020-01-10 22:58:18","2020-01-10 22:58:18"
173,"классический (общий) массаж",1,0.23,1,0.30,1,0.02,"2019-08-01 05:43:06","2019-11-02 02:00:33"
174,"классический (общий) массаж;",1,0.23,1,0.30,1,0.02,"2019-08-18 00:10:51","2019-11-05 10:36:40"
175,"клиника красоты на арбате",1,0.23,1,0.30,2,0.04,"2016-10-02 01:28:56","2020-04-29 00:45:09"
176,"клиника немецких медицинских технологий gmtclinic",3,0.68,1,0.30,30,0.59,"2017-09-26 23:50:04","2019-12-24 12:24:11"
177,клинике.,1,0.23,1,0.30,1,0.02,"2019-08-09 07:50:17","2019-11-28 12:04:40"
178,"клиники gmt",1,0.23,1,0.30,1,0.02,"2018-12-30 12:04:38","2020-01-11 18:04:57"
179,"клиники немецких медицинских технологий",1,0.23,1,0.30,3,0.06,"2018-11-16 23:44:56","2020-04-13 23:21:06"
180,"коррекция фигуры",2,0.46,1,0.30,17,0.33,"2019-07-18 06:16:32","2020-01-20 13:15:28"
181,"коррекция фигуры криолиполизом coolsculpting",1,0.23,1,0.30,1,0.02,"2019-08-05 15:20:31","2019-11-19 15:21:59"
182,косметика,1,0.23,1,0.30,83,2,"2019-07-24 06:56:46","2019-11-22 04:25:12"
183,"косметологических процедур",1,0.23,1,0.30,1,0.02,"2019-08-05 22:08:24","2019-11-02 17:38:21"
184,косметология,2,0.46,1,0.30,2,0.04,"2016-08-18 05:02:58","2020-01-20 13:15:28"
185,"косметология тела",1,0.23,1,0.30,1,0.02,"2015-03-11 23:33:10","2015-03-11 23:33:10"
186,"лазерная эпиляция в москве",1,0.23,1,0.30,2,0.04,"2019-01-11 18:39:35","2019-12-12 14:26:30"
187,"лазерная эпиляция тела",1,0.23,1,0.30,3,0.06,"2015-05-25 02:37:51","2020-05-30 07:56:00"
188,"лечение облысения",1,0.23,1,0.30,1,0.02,"2016-04-01 19:38:27","2019-03-19 10:12:13"
189,"лечение пигмента на теле",1,0.23,1,0.30,1,0.02,"2019-08-09 08:20:03","2019-08-09 08:20:03"
190,м22,1,0.23,1,0.30,1,0.02,"2019-08-02 00:47:16","2019-11-17 01:14:56"
191,"мавджуда тохирова",1,0.23,1,0.30,1,0.02,"2018-01-05 17:59:17","2018-01-05 17:59:17"
192,мезотерапия,1,0.23,1,0.30,1,0.02,"2019-08-02 00:47:16","2019-12-15 23:33:48"
193,"нитевой лифтинг",1,0.23,1,0.30,1,0.02,"2018-04-19 06:31:52","2019-10-29 17:06:34"
194,"озонотерапия волос",1,0.23,1,0.30,1,0.02,"2020-06-06 00:33:38","2020-06-06 00:33:38"
195,"остеопатический массаж;",1,0.23,1,0.30,1,0.02,"2019-08-18 00:10:51","2019-11-05 10:36:40"
196,открыть,1,0.23,1,0.30,4,0.08,"2020-03-31 15:03:52","2020-05-08 18:23:45"
197,перейти,1,0.23,1,0.30,12,0.24,"2018-10-21 19:22:06","2020-05-19 22:09:03"
